ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202503855,ACC-29708,SMB,South East,chat,Billing,data_quality,Critical,2026-01-02 14:37:00,Friday,14,6.0,24621.66,2,-0.755,Customer reports data quality in billing. They need help because several end users are affected. blocked.,105,1,0,56.0,Amelia,28,16.241379448913758,446.9521587047253,0,2026-01-04 00:50:27,1,34.22,Critical,1
TCK-202503856,ACC-30239,SMB,East Midlands,phone,Account Access,performance,Medium,2025-12-22 11:48:00,Monday,11,33.0,5829.78,1,0.524,Client asks for urgent support regarding performance; impact: the renewal review is due.,88,0,0,39.0,Sophie,17,1.4126396371762986,311.9725272487257,0,2025-12-22 16:41:27,0,4.89,Medium,0
TCK-202503857,ACC-93278,Enterprise,Scotland,email,Api Integration,data_quality,Critical,2025-10-20 13:36:00,Monday,13,18.0,71781.6,9,-0.289,Account team escalated a customer case connected to API Integration. Main issue: data quality.,94,0,0,35.0,Isla,3,47.73572077676009,127.90763376999553,1,2025-10-22 12:43:56,1,47.13,Critical,1
TCK-202503858,ACC-42899,SMB,Yorkshire,partner portal,Reporting,integration_failure,Critical,2026-02-22 16:19:00,Sunday,16,30.0,14868.6,1,-0.051,Account team escalated a customer case connected to Reporting. Main issue: integration failure. ASAP.,101,1,0,36.0,Leo,8,21.506668562187908,913.8567767644595,0,2026-02-23 18:37:52,1,26.31,Critical,1
TCK-202503859,ACC-53197,Mid-Market,Yorkshire,email,Api Integration,how_to,Medium,2025-10-03 22:33:00,Friday,22,44.0,7811.28,0,-0.614,Client asks for urgent support regarding how to; impact: payment processing is blocked.,87,0,0,17.0,Leo,1,35.062693152152036,824.4755398362629,0,2025-10-05 01:55:37,0,27.38,Medium,0
TCK-202503860,ACC-16407,SMB,Northern Ireland,email,Payments,bug,High,2025-12-19 15:41:00,Friday,15,41.0,5768.67,8,-0.583,The user cannot complete a workflow in payments. Error appears during bug.,74,0,0,49.0,Harry,19,5.492412368881139,1262.7078563952537,1,2025-12-20 19:49:15,1,28.14,High,1
TCK-202503861,ACC-84985,Mid-Market,South East,partner portal,Account Access,billing_query,Medium,2026-02-22 22:36:00,Sunday,22,9.0,6374.08,0,0.849,Ticket raised through support queue for Account Access; customer notes billing query and asks for next steps. Customer mentions invoice correction.,147,0,1,35.0,Muhammad,15,2.5809194781986204,392.38751000261755,0,2026-02-24 00:02:32,0,25.44,Medium,0
TCK-202503862,ACC-44450,SMB,West Midlands,phone,Account Access,bug,Medium,2025-12-30 05:58:00,Tuesday,5,14.0,10512.13,9,0.374,Account team escalated a customer case connected to Account Access. Main issue: bug.,84,0,0,21.0,Mia,4,2.6701603687735673,4.643552311315957,0,2025-12-31 10:32:02,0,28.57,Medium,0
TCK-202503863,ACC-31833,SMB,South East,partner portal,Api Integration,bug,Medium,2025-09-03 02:57:00,Wednesday,2,13.0,24582.97,3,0.865,Client asks for urgent support regarding bug; impact: a compliance deadline is near.,84,0,0,39.0,Noah,16,1.2832507531288577,932.5404233292278,0,2025-09-03 18:10:18,0,15.22,Medium,0
TCK-202503864,ACC-37881,SMB,Yorkshire,web,Payments,how_to,High,2025-11-08 04:23:00,Saturday,4,3.0,7434.51,14,-0.422,Customer reports how to in Payments. They need help because monthly reporting is delayed.,89,0,0,55.0,Grace,29,5.268169372627337,378.98591351338086,1,2025-11-09 06:36:29,1,26.22,High,1
TCK-202503865,ACC-43175,Mid-Market,London,email,Account Access,bug,Medium,2025-12-23 16:19:00,Tuesday,16,66.0,5882.03,0,0.245,The user cannot complete a workflow in Account Access. Error appears during bug.,80,0,0,14.0,Amelia,9,4.983548153637985,344.58784981459866,0,2025-12-24 05:38:50,0,13.33,Medium,0
TCK-202503866,ACC-79047,Enterprise,London,partner portal,Billing,billing_query,Critical,2025-11-05 02:16:00,Wednesday,2,0.0,189066.04,4,0.207,Client asks for urgent support regarding billing query; impact: a senior stakeholder is waiting.,96,0,0,52.0,Noah,38,61.28262252172243,365.29175857772407,0,2025-11-06 11:47:46,1,33.53,Critical,1
TCK-202503867,ACC-83413,Enterprise,Greater Manchester,email,Billing,access_request,High,2026-01-04 05:01:00,Sunday,5,41.0,27925.02,0,0.22,The user cannot complete a workflow in Billing. Error appears during access request.,84,0,0,1.0,Noah,15,63.5825578257873,4.9720816229523255,1,2026-01-05 02:19:00,1,21.3,High,1
TCK-202503868,ACC-87769,SMB,Scotland,chat,Account Access,data_quality,High,2025-09-11 18:09:00,Thursday,18,40.0,24821.57,0,-0.387,Ticket raised through support queue for Account Access; customer notes data quality and asks for next steps.,108,0,0,12.0,Grace,40,10.27107216713083,180.155199539573,0,2025-09-12 14:09:58,1,20.02,High,0
TCK-202503869,ACC-49250,Public Sector,Yorkshire,web,Mobile App,billing_query,Critical,2025-11-19 09:44:00,Wednesday,9,30.0,46590.58,6,-0.243,Customer reports billing query in Mobile App. They need help because the issue affects only one user. Customer mentions billing dispute.,136,0,1,43.0,Noah,37,1.1572699676936702,520.2541398076835,0,2025-11-19 21:12:29,1,11.47,Critical,1
TCK-202503870,ACC-85268,SMB,West Midlands,web,Mobile App,service_outage,Critical,2025-12-09 10:54:00,Tuesday,10,47.0,15996.77,0,-0.722,The user cannot complete a workflow in Mobile App. Error appears during service outage. blocked.,96,1,0,42.0,Leo,24,0.8693865377252662,783.5140652282377,0,2025-12-10 13:47:34,1,26.89,Critical,1
TCK-202503871,ACC-71219,SMB,Northern Ireland,email,Account Access,performance,Medium,2026-01-19 00:56:00,Monday,0,28.0,10009.13,7,-0.009,The user cannot complete a workflow in Account Access. Error appears during performance.,88,0,0,33.0,Leo,25,3.28436083890275,4.229194704480282,0,2026-01-19 20:03:20,0,19.12,Medium,0
TCK-202503872,ACC-22744,SMB,West Midlands,phone,Security,billing_query,Critical,2026-01-15 08:52:00,Thursday,8,14.0,21002.71,0,0.951,Account team escalated a customer case connected to Security. Main issue: billing query. immediately. Customer mentions invoice correction.,139,1,1,55.0,Muhammad,38,15.74375448718395,606.9682804947548,0,2026-01-16 13:18:24,1,28.44,Critical,1
TCK-202503873,ACC-12295,SMB,Northern Ireland,email,Workflow Automation,service_outage,Critical,2025-12-25 13:04:00,Thursday,13,6.0,13748.58,4,0.017,Account team escalated a customer case connected to Workflow Automation. Main issue: service outage. escalate.,110,1,0,46.0,Ava,25,29.828338835092158,525.3745073306707,0,2025-12-26 15:36:17,1,26.54,Critical,1
TCK-202503874,ACC-91383,SMB,London,web,Security,refund_request,High,2026-02-08 03:15:00,Sunday,3,4.0,13989.92,0,-0.77,Ticket raised through support queue for Security; customer notes refund request and asks for next steps.,104,0,0,11.0,Sophie,32,46.020355531418005,393.11647219172755,0,2026-02-09 05:48:24,1,26.56,High,1
TCK-202503875,ACC-62925,SMB,West Midlands,phone,Data Export,service_outage,Critical,2026-02-05 21:31:00,Thursday,21,63.0,36131.88,0,-0.343,Client asks for urgent support regarding service outage; impact: the issue affects only one user. ASAP.,103,1,0,41.0,Ava,24,7.085702449007915,745.2282257687584,0,2026-02-07 03:57:07,1,30.44,Critical,1
TCK-202503876,ACC-71253,Mid-Market,Wales,chat,Account Access,access_request,High,2026-01-29 16:01:00,Thursday,16,6.0,4942.01,0,-0.815,Customer reports access request in Account Access. They need help because monthly reporting is delayed.,103,0,0,47.0,Isla,1,39.790407815879725,692.9007757761858,0,2026-01-30 14:46:06,1,22.75,High,0
TCK-202503877,ACC-83990,Mid-Market,West Midlands,email,Api Integration,data_quality,Medium,2025-09-23 03:58:00,Tuesday,3,3.0,48437.44,0,0.798,Customer reports data quality in API Integration. They need help because monthly reporting is delayed.,102,0,0,20.0,Leo,4,3.425911209533382,269.66484409392064,0,2025-09-23 19:21:02,0,15.38,Medium,0
TCK-202503878,ACC-54587,Public Sector,South East,phone,Security,integration_failure,Critical,2025-12-31 01:13:00,Wednesday,1,8.0,32514.44,0,-0.097,Client asks for urgent support regarding integration failure; impact: payment processing is blocked. urgent.,108,1,0,24.0,Mia,26,4.039313647909541,357.54590606081325,0,2026-01-01 00:06:42,1,22.9,Critical,1
TCK-202503879,ACC-52530,Mid-Market,South East,web,Mobile App,how_to,Low,2025-10-09 06:42:00,Thursday,6,37.0,11902.26,0,1.0,The user cannot complete a workflow in Mobile App. Error appears during how to.,79,0,0,9.0,Mia,13,8.870382221877914,3.2747378697581127,0,2025-10-10 01:44:15,0,19.04,Low,0
TCK-202503880,ACC-33515,SMB,London,email,Billing,data_quality,High,,Saturday,8,22.0,8753.36,2,-0.036,Customer reports data quality in Billing. They need help because the customer is threatening cancellation.,106,0,0,28.0,Mia,54,37.08504934874422,675.0670569176642,0,2025-12-28 01:26:29,1,16.56,High,0
TCK-202503881,ACC-26798,Public Sector,Greater Manchester,phone,Billing,performance,Critical,2025-11-17 14:57:00,Monday,14,5.0,29097.96,2,0.154,The user cannot complete a workflow in Billing. Error appears during performance.,81,0,0,38.0,Ava,29,35.5557567730448,370.72426988553593,0,2025-11-19 06:37:41,1,39.68,Critical,1
TCK-202503882,ACC-25663,SMB,Yorkshire,email,Api Integration,bug,High,2026-02-20 14:40:00,Friday,14,10.0,6339.19,3,-0.333,Account team escalated a customer case connected to API Integration. Main issue: bug.,85,0,0,42.0,George,6,4.29404986265387,643.8408587469335,0,2026-02-21 21:13:33,1,30.56,High,1
TCK-202503883,ACC-96230,Enterprise,West Midlands,email,Data Export,integration_failure,Critical,2026-01-22 18:36:00,Thursday,18,60.0,25609.85,0,0.341,Ticket raised through support queue for Data Export; customer notes integration failure and asks for next steps. blocked.,121,1,0,30.0,Harry,20,18.024273126434856,584.5424696585163,0,2026-01-24 04:57:27,1,34.36,Critical,1
TCK-202503884,ACC-92756,Mid-Market,East Midlands,email,Mobile App,bug,High,2025-11-12 16:06:00,Wednesday,16,13.0,15639.05,3,0.143,Client asks for urgent support regarding bug; impact: monthly reporting is delayed.,83,0,0,51.0,Noah,21,13.07613505714678,374.0095204037517,0,2025-11-13 17:28:23,1,25.37,High,1
TCK-202503885,ACC-29813,Mid-Market,Yorkshire,web,Payments,billing_query,Medium,2025-12-17 12:28:00,Wednesday,12,12.0,17615.66,1,0.31,Client asks for urgent support regarding billing query; impact: the customer is threatening cancellation.,105,0,0,13.0,Leo,15,0.050563163080879416,4.745897650708962,0,2025-12-18 15:21:22,0,26.89,Medium,0
TCK-202503886,ACC-83786,Mid-Market,West Midlands,phone,Payments,data_quality,High,2025-11-12 00:32:00,Wednesday,0,22.0,11910.99,4,-0.544,Client asks for urgent support regarding data quality; impact: the renewal review is due.,89,0,0,24.0,Muhammad,18,2.2893630849806295,307.5046762601231,0,2025-11-13 00:17:52,0,23.76,High,0
TCK-202503887,ACC-15179,SMB,Scotland,chat,Security,service_outage,Critical,2026-02-03 11:17:00,Tuesday,11,22.0,24518.57,1,0.317,The user cannot complete a workflow in Security. Error appears during service outage. urgent.,93,1,0,56.0,Oliver,20,5.979179104613573,857.8042418004932,0,2026-02-04 15:08:34,1,27.86,Critical,1
TCK-202503888,ACC-81428,SMB,South East,web,Billing,refund_request,Critical,2025-09-30 19:39:00,Tuesday,19,29.0,123533.04,0,-0.191,Customer reports refund request in Billing. They need help because the customer is threatening cancellation.,108,0,0,2.0,Ava,17,8.413773661587102,119.15734328494788,0,2025-10-01 12:48:27,1,17.16,Critical,1
TCK-202503889,ACC-68740,SMB,Yorkshire,web,Payments,integration_failure,Critical,2026-01-12 03:05:00,Monday,3,0.0,4459.8,2,-0.789,Client asks for urgent support regarding integration failure; impact: payment processing is blocked. critical.,110,1,0,59.0,Mia,32,39.06657288534674,926.8363268483007,0,2026-01-13 17:57:44,1,38.88,Critical,1
TCK-202503890,ACC-32977,Enterprise,West Midlands,web,Data Export,bug,Critical,2025-11-16 17:37:00,Sunday,17,0.0,63201.13,1,0.412,Ticket raised through support queue for Data Export; customer notes bug and asks for next steps.,96,0,0,42.0,Amelia,17,87.81226756157567,1152.1263156570424,0,2025-11-18 15:22:39,1,45.76,Critical,1
TCK-202503891,ACC-95592,Enterprise,South East,email,Mobile App,refund_request,Critical,2025-11-14 19:00:00,Friday,19,44.0,56773.32,1,-0.219,The user cannot complete a workflow in Mobile App. Error appears during refund request. Customer mentions billing dispute.,122,0,1,18.0,George,20,34.727388917738644,208.36388070102936,0,2025-11-15 18:13:18,1,23.22,Critical,1
TCK-202503892,ACC-65360,SMB,South East,chat,Reporting,how_to,Critical,2026-01-31 12:05:00,Saturday,12,24.0,27110.81,0,0.422,Client asks for urgent support regarding how to; impact: a compliance deadline is near.,87,0,0,37.0,Harry,20,97.54737659329109,541.6296568685829,0,2026-02-01 16:21:14,1,28.27,Critical,1
TCK-202503893,ACC-34756,SMB,West Midlands,web,Mobile App,billing_query,High,2025-10-07 15:42:00,Tuesday,15,30.0,3182.98,1,0.0,Account team escalated a customer case connected to Mobile App. Main issue: billing query.,90,0,0,50.0,Ava,12,35.556896875516195,557.9303731216663,0,2025-10-08 13:28:05,1,21.77,High,0
TCK-202503894,ACC-81719,Enterprise,Greater Manchester,chat,Billing,access_request,Critical,2025-12-13 23:45:00,Saturday,23,43.0,27310.52,2,-0.639,Customer reports access request in Billing. They need help because the customer is threatening cancellation.,108,0,0,36.0,Mia,13,55.31059983689415,390.69555782438715,0,2025-12-15 04:24:41,1,28.66,Critical,1
TCK-202503895,ACC-13446,Mid-Market,South West,email,Mobile App,data_quality,High,2026-02-18 20:19:00,Wednesday,20,33.0,5891.27,5,0.115,The user cannot complete a workflow in Mobile App. Error appears during data quality.,85,0,0,24.0,Oliver,1,26.092084986171304,277.8744372312285,0,2026-02-20 12:11:47,1,39.88,High,1
TCK-202503896,ACC-30241,Mid-Market,Scotland,phone,Payments,integration_failure,Critical,2026-02-08 21:27:00,Sunday,21,4.0,3380.79,4,-0.548,Account team escalated a customer case connected to Payments. Main issue: integration failure. escalate.,104,1,0,10.0,Oliver,16,9.554075027700081,725.7170421998788,0,2026-02-10 20:10:08,1,46.72,Critical,1
TCK-202503897,ACC-90092,Mid-Market,Yorkshire,web,Security,bug,Medium,2025-12-22 03:29:00,Monday,3,40.0,9143.0,0,0.406,Ticket raised through support queue for Security; customer notes bug and asks for next steps.,93,0,0,31.0,Sophie,7,3.791600887847114,575.4916949898482,0,2025-12-23 02:38:54,0,23.17,Medium,0
TCK-202503898,ACC-75690,SMB,London,chat,Mobile App,service_outage,Critical,2026-01-12 12:45:00,Monday,12,53.0,11044.51,2,-1.0,Account team escalated a customer case connected to Mobile App. Main issue: service outage. critical.,101,1,0,28.0,Muhammad,1,5.898109137917313,616.484140725606,0,2026-01-13 18:22:04,1,29.62,Critical,1
TCK-202503899,ACC-87177,SMB,Wales,chat,Api Integration,performance,High,2025-09-16 10:29:00,Tuesday,10,14.0,3717.69,4,-0.174,Account team escalated a customer case connected to API Integration. Main issue: performance.,93,0,0,70.0,Mia,40,2.1103753261169063,459.9254570892397,0,2025-09-16 20:19:00,1,9.83,High,0
TCK-202503900,ACC-15502,SMB,South West,email,Mobile App,integration_failure,Critical,2025-09-04 02:06:00,Thursday,2,14.0,7586.11,1,0.669,The user cannot complete a workflow in Mobile App. Error appears during integration failure. escalate.,102,1,0,46.0,Sophie,28,13.519784421875038,942.7927137374865,1,2025-09-04 18:10:22,1,16.07,Critical,1
TCK-202503901,ACC-99979,SMB,South West,web,Account Access,refund_request,High,2026-02-11 10:30:00,Wednesday,10,16.0,6394.33,0,0.243,The user cannot complete a workflow in Account Access. Error appears during refund request.,91,0,0,52.0,Grace,13,15.665413287505451,794.1092359688307,0,2026-02-12 13:25:20,1,26.92,High,1
TCK-202503902,ACC-84374,SMB,London,email,Billing,refund_request,Critical,2026-01-08 04:06:00,Thursday,4,46.0,23508.47,0,-0.17,Account team escalated a customer case connected to Billing. Main issue: refund request. Customer mentions credit.,114,0,1,61.0,Isla,38,6.213742799297048,552.1060933314296,0,2026-01-09 01:07:40,1,21.03,Critical,1
TCK-202503903,ACC-51143,SMB,Wales,email,Billing,service_outage,Critical,2025-10-14 07:17:00,Tuesday,7,42.0,47377.91,1,-0.534,Customer reports service outage in Billing. They need help because payment processing is blocked. critical.,107,1,0,20.0,Sophie,27,70.81146653046268,386.91128141849305,0,2025-10-15 19:35:55,1,36.32,Critical,1
TCK-202503904,ACC-35248,SMB,East Midlands,chat,Security,performance,High,2025-09-14 17:18:00,Sunday,17,14.0,11966.54,2,0.118,Ticket raised through support queue for Security; customer notes performance and asks for next steps.,101,0,0,19.0,Leo,11,24.40996205708424,1124.9701045696138,0,2025-09-15 10:38:28,1,17.34,High,0
TCK-202503905,ACC-87925,SMB,Greater Manchester,web,Api Integration,how_to,Critical,2026-01-20 03:04:00,Tuesday,3,0.0,20478.28,2,-0.343,Client asks for urgent support regarding how to; impact: a senior stakeholder is waiting. blocked.,98,1,0,38.0,Noah,29,129.84295614008582,526.2846856046322,0,2026-01-21 20:01:42,1,40.96,Critical,1
TCK-202503906,ACC-85254,Enterprise,West Midlands,email,Account Access,bug,Critical,2025-09-08 23:34:00,Monday,23,17.0,36329.64,5,0.011,Customer reports bug in Account Access. They need help because several end users are affected.,94,0,0,34.0,Amelia,30,6.352094054776494,567.9040365465127,0,2025-09-10 01:12:39,1,25.64,Critical,1
TCK-202503907,ACC-34764,Enterprise,Yorkshire,phone,Mobile App,bug,Critical,2026-01-22 00:04:00,Thursday,0,15.0,463151.27,1,0.42,Account team escalated a customer case connected to Mobile App. Main issue: bug.,80,0,0,12.0,Sophie,1,9.6843293777382,58.93753110939317,0,2026-01-23 20:16:13,1,44.2,Critical,1
TCK-202503908,ACC-17872,Public Sector,South East,web,Billing,bug,Critical,2025-09-03 04:48:00,Wednesday,4,37.0,83637.67,2,-0.015,The user cannot complete a workflow in Billing. Error appears during bug.,73,0,0,0.0,Muhammad,28,41.37461138594042,4.917086531710851,0,2025-09-04 03:55:00,1,23.12,Critical,1
TCK-202503909,ACC-89629,SMB,West Midlands,web,Data Export,billing_query,High,2025-12-10 09:34:00,Wednesday,9,21.0,3071.37,2,-0.053,Client asks for urgent support regarding billing query; impact: an integration partner is blocked. Customer mentions credit.,124,0,1,61.0,Amelia,39,5.32735472024547,408.04275451553286,0,2025-12-11 14:36:43,1,29.05,High,1
